天数（自2016年001天起算，北京时间）小时 分钟 秒 模板号
351 11 6 47.9 1
351 12 10 51.9 3
351 12 17 34.4 1
351 12 34 6.6 1
351 13 0 27 1
351 13 19 57.6 5
351 13 2 5.1 3
351 13 22 52.7 4
351 13 26 21.8 1
351 13 54 57.4 6
351 13 57 13.6 1
351 14 22 43.6 1
351 14 25 0.1 1
351 14 28 5.9 4
351 14 31 52.4 3
351 14 47 16.9 5
351 14 49 16.6 7
351 14 50 29.9 1
351 15 23 24.1 1
351 15 5 1.9 6
351 15 59 30 2
351 16 21 32.3 3
351 16 41 32.6 1
351 16 46 18.9 1
351 17 20 26.9 1
351 17 24 26.1 10
351 17 24 47.3 3
351 17 26 13.4 1
351 17 35 18.5 1
351 17 5 21.9 3
351 17 5 5.3 3
351 17 53 49.1 1
351 18 34 38.2 1
351 18 34 49.2 2
351 18 47 29.4 3
351 18 47 35.7 3
351 18 55 15.9 3
351 18 55 45.3 1
351 19 10 3.7 7
351 19 13 44.1 1
351 19 24 22.9 2
351 19 25 19.9 5
351 19 27 50.3 1
351 19 28 22.3 1
351 19 28 59.5 8
351 19 36 22.4 3
351 19 41 24.3 1
351 19 44 12 8
351 19 50 34.4 6
351 19 54 13 7
351 2 34 57 1
351 20 2 52.7 4
351 20 23 24.8 1
351 20 24 1.9 1
351 20 37 11.1 3
351 20 43 42.4 1
351 21 1 41.9 10
351 21 10 18.8 1
351 21 12 55.3 1
351 21 17 13.5 1
351 21 17 32 3
351 21 29 45.1 10
351 21 52 32.7 4
351 21 53 40.8 2
351 21 58 25.3 8
351 22 13 53.7 7
351 22 36 10.2 3
351 22 58 42.9 3
351 22 6 55.4 8
351 23 2 38.7 4
351 23 2 57.8 1
351 23 25 4.4 7
351 23 38 49.9 8
351 23 39 1.3 1
351 23 43 58.7 1
351 23 49 25 3
351 23 8 19.9 2
351 3 11 39.6 1
351 3 16 26 11
351 3 2 57 2
351 3 34 11.3 3
351 3 53 56 1
351 4 1 59 1
351 4 16 57 1
351 5 35 8 1
351 5 39 40 3
351 5 53 23 3
351 6 4 37 1
351 6 55 0 2
351 6 57 41 3
351 7 25 13 1
351 7 36 57 5
351 7 4 1 5
351 7 4 57 9
351 7 45 19 8
351 7 5 37 2
351 7 56 23 4
351 8 23 33.8 1
351 8 44 49.6 1
351 9 28 41.1 8
351 9 39 57.8 3
352 0 29 51.4 6
352 0 31 23.1 1
352 0 40 42.1 3
352 0 48 56 2
352 1 18 56.5 1
352 1 28 42.2 3
352 1 33 49.2 1
352 1 37 1.4 11
352 1 55 43.4 1
352 10 55 7.7 1
352 11 12 15.8 1
352 11 27 5.6 1
352 11 8 7.8 1
352 12 0 3.7 5
352 12 11 51.4 1
352 12 17 9.7 9
352 12 33 41.6 1
352 12 38 25.7 3
352 12 38 43.5 1
352 13 37 11.7 2
352 13 50 25.7 7
352 13 55 37.8 1
352 14 28 54 1
352 14 34 0.2 1
352 14 49 25.2 3
352 15 56 45 1
352 16 21 52.3 1
352 16 21 59.2 3
352 16 26 53.6 1
352 16 28 32.5 1
352 16 4 15.2 5
352 16 4 57.3 1
352 16 49 31.8 1
352 17 32 4.7 1
352 17 45 59.8 1
352 17 52 45.8 3
352 17 8 5.2 4
352 17 9 53.7 5
352 18 1 13 8
352 18 13 32.7 3
352 18 37 38 1
352 18 5 36.2 2
352 18 56 54.5 1
352 18 58 50 1
352 19 19 50.8 1
352 19 24 43.1 1
352 19 38 55.8 3
352 19 50 24.6 1
352 2 12 21.1 1
352 2 18 44.5 1
352 2 32 53.5 11
352 2 38 2.4 7
352 2 40 4.6 1
352 2 8 3.9 1
352 2 8 8.4 1
352 20 3 10.1 5
352 20 35 4.6 1
352 20 45 4.3 4
352 20 8 6.1 4
352 21 49 27.9 6
352 21 59 3 8
352 22 23 50.8 3
352 22 27 0 11
352 22 4 22.5 1
352 23 18 9.8 6
352 23 41 19.6 3
352 23 45 33.3 1
352 23 46 57.7 1
352 23 47 33.3 2
352 23 5 21.4 1
352 23 57 1.9 1
352 3 20 16.3 1
352 3 21 9 1
352 3 32 15 3
352 3 35 40.7 3
352 3 38 15.8 5
352 3 42 46.4 1
352 3 56 53 1
352 4 17 20 8
352 4 19 48 1
352 4 20 29 4
352 4 23 2 3
352 4 40 2 1
352 4 59 17 5
352 5 33 6 1
352 5 39 8 2
352 5 40 23 4
352 5 9 24 2
352 6 12 42 5
352 6 15 48 2
352 6 27 48 5
352 6 28 50 1
352 6 30 58 1
352 6 46 40 1
352 6 55 45 7
352 7 28 2 2
352 7 32 55 9
352 7 35 45 7
352 7 42 29 2
352 7 49 50 6
352 7 6 42 1
352 8 12 26.4 4
352 8 17 52.7 8
352 8 21 0.8 4
352 8 27 9.6 4
352 8 44 56.5 1
352 8 53 12.4 2
352 9 42 34.6 3
352 9 44 46.7 1
352 9 46 19.1 2
353 0 24 13.7 4
353 0 29 17.1 3
353 0 41 24.1 1
353 0 59 41 2
353 1 0 41.2 11
353 1 17 19.1 1
353 1 27 35.4 4
353 1 37 42.6 1
353 1 4 15.2 1
353 1 40 28.1 7
353 1 55 12.3 1
353 1 55 18 3
353 1 9 31 1
353 10 15 59.4 7
353 10 18 54.8 3
353 10 24 3.5 2
353 10 3 55.7 6
353 10 30 39.1 1
353 10 37 38.9 1
353 10 6 14 4
353 11 0 19 8
353 11 34 56.2 1
353 11 40 37.5 1
353 11 44 11 1
353 12 11 36.4 3
353 12 13 16.4 1
353 12 39 40.9 3
353 12 58 33.7 1
353 13 14 55.3 1
353 13 42 40.5 1
353 13 50 55.4 1
353 14 18 46.1 1
353 14 29 4.2 1
353 14 42 40 3
353 15 4 57.4 3
353 15 57 0.5 1
353 16 17 46.7 1
353 16 20 5.1 5
353 16 51 22.6 1
353 16 53 27.5 1
353 17 15 7.3 1
353 17 24 43.7 1
353 17 31 57.9 5
353 17 47 31.2 3
353 18 2 37.8 1
353 18 3 11.7 1
353 18 31 54 3
353 18 34 30.4 1
353 18 41 43.7 1
353 18 42 26.4 1
353 18 44 51.7 1
353 18 46 52.5 1
353 18 53 54.1 2
353 18 59 35.9 8
353 18 7 29 5
353 19 17 43.6 2
353 19 28 27.5 8
353 19 33 0.3 6
353 19 34 43.9 1
353 19 38 15.9 9
353 19 42 43.7 2
353 2 1 3.9 2
353 2 11 22.4 3
353 2 38 15.7 9
353 2 45 55 9
353 2 48 37 1
353 2 55 7.3 9
353 2 6 40.5 1
353 20 27 17.8 1
353 20 39 37 1
353 21 16 13 1
353 21 20 15 1
353 21 31 50.5 3
353 21 34 18.6 1
353 21 48 3.3 1
353 22 14 7.8 9
353 22 39 11.9 1
353 22 46 22 2
353 22 52 53 4
353 22 7 10.4 3
353 23 57 0.2 1
353 23 58 13.6 1
353 3 43 16.7 2
353 3 47 9 3
353 3 48 24 1
353 3 5 35.7 3
353 4 15 33 2
353 4 15 55 3
353 4 18 14 3
353 4 19 34 1
353 4 2 26 7
353 4 20 22 1
353 4 20 31 1
353 4 38 15 1
353 4 40 32 6
353 4 41 8 9
353 4 42 10 1
353 4 51 8 4
353 4 6 19 1
353 5 13 40 1
353 5 23 48 3
353 5 3 0 3
353 5 30 13 2
353 5 40 5 1
353 5 8 51 1
353 6 10 0 6
353 6 24 32 8
353 6 37 51 8
353 6 42 38 7
353 6 59 22 4
353 7 1 37 1
353 7 14 57 3
353 7 51 18 1
353 7 56 55 1
353 7 7 36 3
353 8 52 10.6 1
353 8 52 28.6 3
353 8 54 2.7 9
353 8 59 30.2 1
353 9 35 14.2 3
353 9 35 44.4 3
353 9 49 8.4 6
354 0 18 55 7
354 0 5 5.5 3
354 0 7 53.8 5
354 1 21 7 1
354 1 3 17.4 1
354 10 10 9.8 1
354 10 11 4.8 6
354 10 20 55.2 6
354 10 21 23.5 1
354 10 38 0.1 1
354 10 43 53 1
354 10 58 30.1 5
354 11 11 31 1
354 11 11 46.2 1
354 11 16 4.1 1
354 11 19 5.8 7
354 11 32 1 1
354 11 7 21.5 5
354 12 1 41.5 2
354 12 11 10.2 3
354 12 12 18.7 3
354 12 33 30.1 1
354 13 12 25.5 6
354 13 41 48.2 1
354 13 43 2.7 1
354 13 43 55.5 1
354 14 2 50.8 1
354 14 43 55.7 7
354 14 57 52.9 3
354 14 9 41 3
354 15 14 22.6 1
354 15 19 39 6
354 15 27 57.2 5
354 15 32 13.5 1
354 15 44 48.6 1
354 16 14 35.9 1
354 16 16 51.5 1
354 16 18 38.6 1
354 16 26 38.6 10
354 16 26 5.3 1
354 16 3 21.4 1
354 16 33 23.1 3
354 16 43 38.2 3
354 16 43 54.9 11
354 16 58 51.2 5
354 17 24 32.8 5
354 17 44 5.5 1
354 18 33 33.4 1
354 19 34 22.9 3
354 19 34 55.8 11
354 19 45 55.5 1
354 19 48 6.8 1
354 19 6 10.9 6
354 2 0 9.8 1
354 2 10 20.8 1
354 2 14 30.4 8
354 2 36 29.4 3
354 2 43 49.7 1
354 2 45 40.5 1
354 2 46 8.1 1
354 2 51 38.3 7
354 2 7 55.8 1
354 2 8 16.3 1
354 20 0 36.6 1
354 20 11 25.7 4
354 20 15 36.7 1
354 20 21 28.8 1
354 20 26 51.4 3
354 20 3 59 5
354 20 42 8.5 6
354 20 50 24.2 7
354 20 6 42.8 6
354 21 15 49 1
354 21 23 5.9 6
354 21 34 16.6 1
354 21 34 53.1 1
354 21 41 27.8 3
354 21 42 31.5 3
354 21 43 25.7 3
354 21 53 5.5 11
354 21 58 40.6 1
354 22 26 20.1 9
354 22 48 28.8 3
354 22 7 49 1
354 23 25 21.1 1
354 23 31 34.8 8
354 23 4 11.2 1
354 23 40 44.4 7
354 23 46 52 7
354 23 54 16.3 9
354 23 56 21.2 1
354 23 58 59.3 3
354 3 12 52.5 1
354 3 36 53.6 6
354 4 35 57 8
354 4 38 22 1
354 4 45 49 1
354 4 46 32 1
354 5 17 37 5
354 5 25 24 1
354 5 40 53 5
354 5 42 42 2
354 5 44 31 1
354 5 45 22 3
354 5 46 34 1
354 5 59 48 8
354 6 2 13 6
354 7 0 58 1
354 7 2 27 1
354 7 25 22 1
354 7 45 50 1
354 7 5 46 5
354 7 54 48 1
354 7 8 39 4
354 8 13 11.6 1
354 8 36 50.8 1
354 8 48 11.2 1
354 8 59 59.5 3
354 9 10 52.2 1
354 9 16 5 1
354 9 26 21 7
354 9 28 41.4 9
354 9 45 42.8 1
354 9 50 20.2 6
355 0 22 11.6 1
355 0 3 17.9 1
355 0 39 2.4 4
355 0 4 38.5 1
355 0 44 48.1 1
355 0 44 56.9 1
355 1 25 0 1
355 1 44 22.9 1
355 1 47 7.8 1
355 10 15 37.5 9
355 10 17 11 7
355 10 21 6.7 7
355 10 32 2.7 3
355 10 40 53.1 5
355 10 42 34.8 7
355 10 55 4 7
355 10 8 43.1 7
355 11 15 1.3 3
355 11 22 42.9 6
355 11 47 13.4 5
355 11 5 52 4
355 11 52 46.2 2
355 12 12 47.2 1
355 12 30 6.3 3
355 12 41 52.7 1
355 12 51 23.9 3
355 12 9 0.4 2
355 14 31 4.2 1
355 14 53 31.2 7
355 15 0 16.4 3
355 16 41 45.3 3
355 16 46 57.7 4
355 16 53 9.8 1
355 17 18 57.8 1
355 17 21 17.9 9
355 17 36 22.4 10
355 18 35 2.9 1
355 18 50 27.9 2
355 19 40 48.2 3
355 19 41 58.5 8
355 2 11 19.5 6
355 2 24 55.2 3
355 2 28 14.4 4
355 20 14 48.9 1
355 20 19 28.7 1
355 20 22 20 4
355 20 4 55 3
355 20 57 24.2 8
355 20 58 13.5 1
355 21 12 16.7 5
355 21 18 35.9 11
355 21 26 3.2 1
355 21 29 57.7 1
355 21 33 59.7 1
355 21 46 7.8 3
355 21 52 51.8 8
355 21 52 55 6
355 22 1 52.9 8
355 22 14 21.7 3
355 22 17 25.2 3
355 22 33 9.1 2
355 22 53 5.7 2
355 22 59 2.5 1
355 23 34 0.9 7
355 23 4 29.4 1
355 23 8 43.2 1
355 3 26 57.4 4
355 3 33 3 11
355 3 52 43 3
355 3 54 44 1
355 3 7 32 1
355 4 34 14 4
355 4 35 26 1
355 4 43 9 1
355 4 44 46 1
355 4 45 37 1
355 5 10 23 5
355 5 12 50 1
355 5 18 16 1
355 5 3 41 2
355 5 30 3 1
355 5 30 40 3
355 5 4 1 1
355 5 46 58 8
355 5 50 22 8
355 5 56 57 5
355 5 58 34 4
355 6 1 54 1
355 6 24 58 1
355 6 36 7 4
355 6 47 14 2
355 6 49 42 2
355 6 52 47 4
355 6 55 2 8
355 7 11 18 2
355 7 23 23 4
355 7 23 25 8
355 7 29 4 6
355 7 29 50 8
355 7 31 48 3
355 7 49 36 1
355 7 8 59 7
355 8 10 42.5 1
355 8 15 28.5 6
355 8 3 31.9 4
355 8 47 28.3 1
355 9 12 25.9 2
355 9 14 13.7 8
355 9 17 23 4
355 9 25 20.9 1
355 9 26 58.9 2
355 9 3 51.5 4
355 9 30 59.7 4
355 9 32 22.8 1
355 9 34 37.7 5
355 9 40 32.1 2
355 9 43 49.5 1
355 9 51 11.5 4
355 9 51 23.4 1
355 9 54 2.5 7
355 9 54 8.5 1
355 9 7 40.1 6
355 9 9 56.4 1
356 0 17 16.9 1
356 0 25 59.1 1
356 0 53 24.6 4
356 1 14 43.2 5
356 1 18 40.1 1
356 1 41 57.6 1
356 1 50 8.1 1
356 1 7 19.6 11
356 10 14 14.3 1
356 10 14 35.1 5
356 10 2 19.2 1
356 10 45 11.6 3
356 11 10 59.5 1
356 11 2 32.9 5
356 11 29 14.6 1
356 11 29 20.4 1
356 11 29 4.8 1
356 11 5 32.7 7
356 11 5 56.6 3
356 12 13 44 3
356 12 29 22.6 1
356 12 41 12.1 1
356 13 29 35.5 1
356 13 30 16.6 1
356 13 4 17.1 3
356 13 46 45.4 1
356 14 35 11.5 1
356 14 4 39.1 3
356 14 41 2.5 1
356 14 43 34.5 1
356 14 5 48.1 3
356 15 2 14 1
356 16 10 7 1
356 16 39 44.1 3
356 16 9 16.8 1
356 17 18 16 1
356 17 18 19.5 1
356 17 51 19.6 4
356 18 14 56.3 3
356 18 2 27.3 5
356 18 26 58.8 1
356 18 29 57.7 1
356 18 36 33.3 2
356 18 44 28.7 3
356 18 48 38.7 1
356 18 55 38.5 4
356 18 56 53.2 1
356 18 6 30.2 5
356 19 29 26.3 2
356 19 33 41.6 1
356 19 37 59.2 1
356 19 54 22.9 3
356 2 14 40.6 2
356 2 18 12 9
356 2 19 28 3
356 2 25 39.7 1
356 2 3 4.8 8
356 2 43 3.5 8
356 2 48 16.9 4
356 2 52 29.8 3
356 2 53 50.5 1
356 2 54 34.8 1
356 20 16 48.9 1
356 20 17 50.6 1
356 20 30 57.2 11
356 20 37 10.8 3
356 20 53 11.9 1
356 20 53 21.9 3
356 21 0 45.2 3
356 21 17 7.8 4
356 21 22 21.8 1
356 21 41 29.7 2
356 21 50 49.5 7
356 22 14 58.3 1
356 22 21 41.1 1
356 22 22 6.7 1
356 23 54 21.7 5
356 23 57 9.5 1
356 3 2 32.7 5
356 3 30 17 5
356 3 32 57.6 1
356 3 39 30.9 1
356 3 4 35.7 1
356 3 45 0.7 1
356 3 46 16.3 5
356 3 47 26 1
356 3 6 46.1 3
356 3 9 31.6 1
356 4 20 10 1
356 4 36 0 7
356 4 47 16 3
356 4 49 9 3
356 4 9 15 1
356 5 13 43 5
356 5 17 27 7
356 5 27 46 5
356 5 39 38 1
356 5 45 23 11
356 5 45 31 1
356 6 23 57 1
356 6 36 48 1
356 6 57 37 1
356 7 17 22 8
356 7 59 46 7
356 8 15 5.8 1
356 8 24 17.4 1
356 8 36 54.9 1
356 8 40 5 3
356 8 50 34.3 3
356 8 54 52.9 1
356 8 56 32.3 1
356 9 0 54.5 7
356 9 18 52.8 5
356 9 27 1.7 4
356 9 43 6.2 1
356 9 50 26.6 3
356 9 51 24.9 1
357 0 12 27.8 1
357 0 25 9.1 1
357 0 28 29.8 3
357 0 30 5.6 1
357 0 32 0.9 2
357 0 7 38 11
357 1 13 27.6 1
357 1 14 12.4 1
357 1 58 28.2 3
357 10 16 33.2 3
357 10 31 35.9 3
357 10 38 46.8 5
357 10 45 28.3 1
357 11 0 35.3 1
357 11 28 0.7 1
357 11 36 2.8 10
357 11 40 57.9 1
357 11 45 35.7 1
357 11 48 22.9 1
357 12 11 7.2 3
357 12 59 56.2 8
357 14 18 49.2 1
357 15 14 17.5 1
357 15 2 38.5 3
357 15 29 28.5 3
357 15 31 2.8 9
357 15 52 18.2 1
357 15 56 39.2 1
357 16 10 15.6 1
357 16 10 9 1
357 16 12 27.3 1
357 16 12 51.6 11
357 16 21 5.1 1
357 16 27 25.8 6
357 16 27 46.7 1
357 16 41 18.9 3
357 16 59 12.1 1
357 16 9 36.8 3
357 17 36 26.7 3
357 17 56 16.9 1
357 18 1 51 1
357 18 18 41.4 3
357 18 24 48.3 2
357 18 41 24.6 1
357 18 43 46.2 1
357 18 47 41.2 1
357 18 5 34.4 1
357 19 16 44.7 1
357 19 17 5.4 1
357 19 17 54.1 1
357 19 2 57.9 6
357 19 24 53.3 3
357 19 46 18 7
357 19 58 32.3 1
357 19 7 43.2 5
357 19 7 58.3 6
357 2 13 40.9 1
357 2 19 48.1 6
357 2 25 58.9 5
357 2 27 4.5 1
357 20 19 53.2 3
357 20 3 9.7 6
357 20 31 12.3 11
357 20 35 8.1 5
357 20 38 30.8 3
357 20 40 39.5 1
357 20 46 38.2 8
357 20 47 26.8 6
357 20 6 11 3
357 20 9 45.1 5
357 21 10 55.5 4
357 21 14 12.5 1
357 21 20 24.6 2
357 21 33 10.8 8
357 21 39 39.8 1
357 21 58 25.8 3
357 22 19 57.8 3
357 22 22 50.7 3
357 22 34 3 1
357 22 43 39.3 9
357 22 49 53.4 11
357 22 52 12.1 2
357 22 53 38.3 9
357 23 13 51.7 3
357 23 19 46.5 3
357 23 25 51 3
357 23 45 30.5 3
357 23 46 51.8 1
357 23 52 42.4 2
357 23 58 52.2 6
357 3 45 13.9 8
357 3 53 3 1
357 3 53 38 3
357 3 54 0 1
357 3 8 41.2 3
357 4 1 10 1
357 4 20 50 5
357 4 28 4 1
357 4 50 46 1
357 5 33 0 3
357 6 3 42 1
357 7 0 37 3
357 7 10 8 3
357 7 37 4 6
357 7 37 44 8
357 7 40 45 5
357 7 42 42 1
357 8 12 39.2 1
357 8 12 45.3 1
357 8 19 17.3 6
357 8 21 23.5 3
357 8 35 28.8 5
357 8 37 24.4 3
357 8 56 3.5 1
357 9 14 10.7 6
357 9 17 27.3 7
357 9 24 1.6 1
357 9 4 57.6 4
357 9 40 13.9 3
357 9 41 27.2 1
358 0 11 34.7 1
358 0 14 2.7 1
358 0 37 44.2 5
358 0 38 32.5 3
358 0 50 45.6 7
358 1 1 15.7 2
358 1 20 29.3 5
358 1 21 59.3 3
358 1 30 2.5 8
358 1 38 18.5 1
358 1 40 37.1 1
358 1 57 12.5 1
358 10 12 51.5 1
358 10 16 53.6 1
358 10 39 27.8 3
358 10 39 43.2 3
358 10 39 55.2 1
358 10 43 48.6 8
358 10 44 14.9 3
358 11 10 44.3 1
358 11 16 19.4 1
358 11 16 4.4 1
358 11 40 50.6 10
358 11 41 8.1 1
358 11 48 13.7 1
358 11 57 33.3 1
358 13 10 3.1 1
358 14 58 15.9 3
358 17 52 7.1 4
358 19 19 54.4 1
358 19 29 30 7
358 19 40 45.6 3
358 19 48 2.4 1
358 19 49 10.7 3
358 19 53 31.3 1
358 19 56 34.8 2
358 19 57 1.5 2
358 2 45 46.1 1
358 2 48 53.3 9
358 2 5 52 1
358 2 57 13.6 1
358 2 8 20.4 6
358 20 30 58.4 11
358 20 42 7.8 7
358 20 43 52.2 4
358 20 59 24.7 2
358 21 20 17.3 1
358 21 27 8 4
358 21 37 12.6 1
358 21 40 23.9 1
358 21 45 40.6 1
358 21 53 33.5 4
358 21 58 33.9 8
358 22 0 30.1 5
358 22 12 13.4 5
358 22 15 14.7 7
358 22 26 2.4 9
358 22 27 14.7 1
358 22 28 8.2 8
358 22 34 7.3 6
358 22 42 31.1 3
358 22 42 52.3 1
358 22 44 53.9 2
358 22 51 34.2 1
358 22 54 35.6 7
358 22 54 43.9 4
358 23 42 31.8 2
358 23 5 2.6 3
358 3 36 33.6 1
358 3 59 32 2
358 4 40 39 3
358 4 50 41 1
358 4 55 42 5
358 4 58 55 1
358 5 4 56 1
358 5 55 37 3
358 6 13 8 1
358 6 27 38 3
358 6 29 37 1
358 6 47 47 1
358 6 9 4 1
358 7 20 0 2
358 7 24 36 3
358 7 49 12 1
358 7 53 8 3
358 8 18 55.5 1
358 9 10 45 5
358 9 17 40.4 1
358 9 21 28.4 4
358 9 25 40.8 1
358 9 38 59.8 3
358 9 41 50.5 11
359 1 10 22.8 3
359 1 15 10.4 9
359 1 18 15.8 2
359 1 19 59 1
359 1 27 15.1 1
359 10 17 9 1
359 10 19 8.5 5
359 10 20 9.6 3
359 10 28 2 2
359 10 32 48.7 11
359 10 32 50.4 2
359 10 40 20.6 3
359 11 33 25.5 7
359 11 39 4 7
359 11 40 30.1 8
359 11 56 22.1 1
359 12 14 47.6 1
359 13 32 44.1 1
359 13 47 51.5 1
359 13 7 48.4 5
359 14 11 56.3 5
359 14 19 50.2 3
359 14 19 53.1 6
359 14 21 38.1 1
359 14 25 54.9 3
359 14 31 40.8 3
359 14 42 40.6 1
359 14 58 37.6 2
359 15 19 33.7 1
359 15 20 55.9 1
359 16 29 17.4 3
359 16 38 0.6 1
359 17 14 44 3
359 17 32 30.4 1
359 17 47 9.7 3
359 17 5 56.9 1
359 18 33 37.7 1
359 18 37 45.4 1
359 18 37 9.6 1
359 18 44 26.5 7
359 18 49 8.4 7
359 18 59 30.6 3
359 18 59 39.4 3
359 19 20 34.4 2
359 19 21 30.5 5
359 19 35 8.6 6
359 19 39 46.6 3
359 19 44 42.5 4
359 19 50 19.4 3
359 2 18 22.2 1
359 2 41 3 1
359 2 43 2.2 1
359 2 48 29.1 1
359 20 1 13.8 1
359 20 12 2.1 1
359 20 17 17.1 8
359 20 24 8 8
359 20 26 8.7 6
359 20 29 29.9 2
359 20 32 18.6 2
359 20 44 57.6 10
359 20 47 28 3
359 20 49 6.6 7
359 20 52 2.8 8
359 20 54 1.8 1
359 20 9 39.5 4
359 21 11 18.6 1
359 21 12 20 2
359 21 19 12.9 2
359 21 21 18.6 5
359 21 24 30 8
359 21 27 35.5 2
359 21 30 55.2 6
359 21 31 17.9 6
359 21 33 26.4 7
359 21 34 17 4
359 21 36 6.6 8
359 21 37 55.9 7
359 21 40 28.3 9
359 21 42 29.4 4
359 21 43 2.3 8
359 21 43 27.3 1
359 21 43 58.3 1
359 21 47 43.3 7
359 21 47 59.4 7
359 21 49 34.7 2
359 21 50 20.2 7
359 21 50 46.9 6
359 22 1 54.5 3
359 22 10 52.8 8
359 22 12 38.1 1
359 22 15 22.3 2
359 22 15 33.7 4
359 22 18 0.2 4
359 22 20 20 2
359 22 20 53.9 2
359 22 22 34.3 7
359 22 25 48.8 8
359 22 25 54.9 1
359 22 26 0.3 9
359 22 29 16 1
359 22 30 2 4
359 22 31 0.5 1
359 22 31 26.6 1
359 22 33 44.1 6
359 22 34 40.6 2
359 22 39 32.8 7
359 22 40 38.2 7
359 22 41 29.5 2
359 22 44 28.5 8
359 22 44 8.1 2
359 22 45 12.8 4
359 22 5 43.4 6
359 22 5 5.4 1
359 22 58 29.3 3
359 23 0 24.3 1
359 23 13 53.9 1
359 23 15 41.9 4
359 23 16 3.3 8
359 23 18 7.8 4
359 23 2 28.3 8
359 23 2 50.6 7
359 23 24 37.7 2
359 23 27 53.9 8
359 23 27 6 6
359 23 28 40.6 2
359 23 3 34.1 8
359 23 30 11.1 6
359 23 37 15.8 10
359 23 38 2.9 6
359 23 39 44.2 2
359 23 44 14.6 11
359 23 46 40.9 7
359 23 47 26.8 2
359 23 5 52.7 8
359 23 8 10.4 8
359 23 8 22.5 1
359 23 8 50.9 2
359 3 15 16.5 3
359 3 21 16.1 1
359 3 21 8.6 5
359 3 24 28.1 1
359 3 39 50.6 1
359 3 43 23.8 1
359 4 49 49 6
359 4 57 39 1
359 4 9 35 3
359 5 11 58 3
359 5 14 58 3
359 5 28 4 2
359 5 4 36 1
359 5 8 50 10
359 5 9 39 1
359 6 24 38 9
359 6 30 2 8
359 6 48 21 1
359 6 52 14 1
359 6 52 27 3
359 6 55 10 2
359 7 2 22 5
359 7 2 9 2
359 7 3 7 1
359 7 48 45 1
359 7 54 11 3
359 8 44 53.5 3
359 9 24 28.2 4
359 9 44 40.4 7
359 9 46 45.3 8
360 0 14 23.7 8
360 0 22 13.5 1
360 0 24 6.3 7
360 0 27 37.5 1
360 0 3 11.2 2
360 0 33 20.6 1
360 0 33 28.6 7
360 0 40 12.4 4
360 0 42 22.9 2
360 0 59 37.6 5
360 0 6 33.2 8
360 0 9 36.3 3
360 1 13 7.4 7
360 1 21 59.8 7
360 1 23 43.4 2
360 1 24 49.1 9
360 1 25 16 1
360 1 27 13.3 5
360 1 31 55.2 1
360 1 36 9.9 3
360 1 39 49.9 4
360 1 43 50.7 1
360 1 43 59.4 1
360 1 44 34 1
360 1 45 8.6 2
360 1 46 37.6 1
360 1 49 35.2 1
360 1 53 13.5 8
360 1 53 32.9 4
360 10 11 21.1 1
360 10 16 48.8 7
360 10 23 53 1
360 10 27 49 8
360 10 36 41.1 3
360 10 36 59.1 2
360 10 45 23.6 8
360 10 45 49.2 5
360 10 48 50 1
360 10 48 58.8 3
360 10 49 34 2
360 10 50 26.6 8
360 10 50 6.3 11
360 10 9 34.4 3
360 11 11 57.3 7
360 11 12 26.4 3
360 11 28 45.4 7
360 11 36 21.9 1
360 11 57 12.6 1
360 12 1 9.3 5
360 13 10 12.1 4
360 14 59 46 1
360 15 17 20.3 4
360 15 33 18.3 3
360 15 4 15.1 1
360 15 4 44.2 1
360 15 44 59.7 1
360 15 57 35.4 7
360 16 46 21.4 1
360 17 30 21 1
360 17 35 25 9
360 18 26 15.5 1
360 18 27 44 1
360 18 8 16.5 5
360 19 23 51 5
360 19 24 30.7 1
360 2 24 29.4 7
360 2 25 28.8 4
360 2 26 19 2
360 2 34 59.6 3
360 2 36 30.6 10
360 2 37 28.4 4
360 2 41 22.6 1
360 2 47 24.8 9
360 20 17 42.1 1
360 20 22 15.9 3
360 20 22 34.9 3
360 20 23 27.8 1
360 20 28 0.9 1
360 20 39 23.3 6
360 20 4 6.2 1
360 21 26 12.4 2
360 21 41 10.7 1
360 21 59 56.8 1
360 22 12 47.7 1
360 22 26 47.3 1
360 22 42 21.7 3
360 22 50 3.9 1
360 23 2 25.3 1
360 23 50 14.6 1
360 23 6 35.4 3
360 3 0 24.5 7
360 3 10 30.1 1
360 3 13 54.4 1
360 3 17 24.8 10
360 3 17 54.8 2
360 3 2 12.7 4
360 3 28 29.9 8
360 3 3 31.6 8
360 3 33 55.4 6
360 3 34 16.4 1
360 3 38 18.5 3
360 3 39 37.5 8
360 3 40 25.8 1
360 3 48 24 2
360 3 59 48 7
360 4 20 15 9
360 4 20 41 1
360 4 30 13 4
360 4 37 10 6
360 4 39 45 9
360 4 5 32 8
360 4 52 5 4
360 4 57 6 8
360 4 7 30 8
360 4 8 45 3
360 4 9 25 4
360 5 11 0 4
360 5 21 50 1
360 5 3 29 8
360 5 46 24 10
360 5 47 10 1
360 5 5 2 8
360 5 7 24 1
360 5 7 45 4
360 6 45 2 5
360 6 45 43 2
360 6 57 10 2
360 6 57 58 5
360 6 59 34 1
360 7 12 20 8
360 7 2 12 6
360 7 23 27 4
360 7 37 45 1
360 7 40 59 6
360 7 44 46 1
360 7 47 12 1
360 8 17 13.8 6
360 8 20 42.5 3
360 8 33 54.1 5
360 8 37 52.1 1
360 8 4 57 2
360 8 41 53.1 3
